1	Nanz	0	0	0	1
21	Ne	0	0	7	14
33	New	0	0	0	33
3	Nied	0	0	0	3
3	Nürnbe	0	2	0	1
528	O	173	0	232	123
14	OU	0	0	0	14
826	P	370	0	323	133
2	PABILITI	0	2	0	0
4	PCL	0	0	0	4
2	PEwTW	0	0	0	2
20	PP	0	0	0	20
1	PQRSTU	0	0	0	1
41	Plea	0	0	28	13
45	Po	0	0	0	45
1	Py	0	0	0	1
157	Q	90	0	49	18
1	QAI	0	0	0	1
9	QDialogButt	0	9	0	0
4	QFile	0	0	0	4
5	QFontDa	0	5	0	0
1	QJa	0	0	0	1
4	QNetwo	0	1	0	3
4	QODB	0	0	0	4
3	QPrintPreview	0	3	0	0
8	QReg	0	0	0	8
23	QS	0	0	1	22
59	QShortcut	0	17	42	0
5	QUnicodeControlCharac	0	5	0	0
65	Que	0	0	60	5
694	R	298	0	276	120
10	RAN	0	0	0	10
2	RNI	0	0	0	2
9	RR	0	0	0	9
141	Region	0	40	101	0
19	Ro	0	0	0	19
1346	S	579	0	602	165
20	SM	0	0	0	20
22	SO	1	0	0	21
1	SUBJ	0	0	0	1
2	Sharj	0	0	0	2
1	SrvltGUI	0	1	0	0
360	Stencils	0	129	231	0
33	Su	0	0	0	33
1	Syco	0	0	0	1
748	T	228	0	387	133
6	TAL	0	0	0	6
2	Tangier	0	2	0	0
5	Ten	0	0	0	5
61	Ti	0	0	1	60
2	Tiranë	0	2	0	0
25	Tra	0	0	1	24
336	U	134	0	135	67
2	UIVi	0	0	0	2
1	UYCSI8p	0	1	0	0
3	Uk	0	0	0	3
1	Uum	0	0	0	1
206	V	88	0	82	36
2	Venice	0	0	0	2
36	Vi	0	0	3	33
1	Vl	0	0	0	1
11	Voi	0	0	0	11
322	W	145	0	110	67
2	WEE	0	0	0	2
2	WarsawWarsza	0	2	0	0
295	X	138	0	116	41
5	Xa	0	0	0	5
149	Y	31	0	84	34
66	Z	24	0	24	18
2	Ze	0	0	0	2
1	[	0	0	0	1
1	]	0	0	0	1
1	^	0	0	0	1
1	_	0	0	0	1
1	`	0	0	0	1
832	a	346	0	376	110
2	aBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQqRrSsTtUuVvWwXxYy	0	2	0	0
8	aD	0	0	0	8
2	aGeno	0	0	0	2
189	ab	37	0	133	19
1	abheru	0	0	0	1
117	ad	24	0	72	21
10	adientTy	0	10	0	0
158	afghanistan	0	60	98	0
162	africa	0	49	113	0
11	aga	0	0	0	11
140	age	0	0	46	94
1	agh	0	0	0	1
3	ago	0	0	0	3
35	ah	5	0	11	19
1	ahorseAppletFactorySea	0	1	0	0
56	ai	31	0	22	3
5	akh	0	0	0	5
3	aku	0	0	0	3
492	al	73	0	384	35
60	alban	0	15	45	0
67	all	9	0	20	38
101	am	31	0	49	21
1	amari	0	0	0	1
619	an	71	0	488	60
5	anm	0	0	0	5
3	aplesNa	0	3	0	0
473	ar	72	0	330	71
71	aragua	0	37	0	34
2	arianh	0	0	0	2
53	arm	0	0	48	5
258	as	13	0	216	29
142	at	35	0	86	21
211	ate	0	0	200	11
266	ation	0	15	233	18
17	ativeSocketEn	0	17	0	0
22	ator	0	0	0	22
2	avT	0	0	0	2
1	avag	0	0	0	1
1	avtuladh	0	1	0	0
20	aw	0	0	1	19
180	ay	0	0	76	104
19	aze	0	0	17	2
511	b	180	0	269	62
1	bBcdHIjmMpSUwWx	0	1	0	0
121	ba	25	0	36	60
16	bb	0	0	0	16
9	bd	0	0	0	9
10	ben	0	0	0	10
60	bi	0	0	0	60
51	bl	13	0	32	6
17	bm	0	0	0	17
7	bn	0	0	0	7
165	bo	32	0	123	10
109	bra	0	0	103	6
32	bre	0	0	0	32
77	bu	31	0	25	21
1	bulK	0	0	0	1
814	c	298	0	383	133
6	cM	0	0	0	6
2	cRo	0	0	0	2
219	ca	48	0	154	17
255	ce	0	0	250	5
1	ce‬	0	0	0	1
349	ch	97	0	222	30
90	china	0	21	69	0
22	ci	5	0	15	2
248	ck	11	0	144	93
250	co	133	0	91	26
96	colombia	0	34	62	0
426	color	0	99	327	0
171	cr	2	0	7	162
91	ct	15	0	51	25
66	ctio	0	0	0	66
1190	d	243	0	805	142
106	da	2	0	85	19
246	de	101	0	115	30
1	dhism‬	0	1	0	0
211	di	85	0	105	21
23	din	0	0	0	23
40	doc	0	0	3	37
53	dominican	0	17	36	0
10	dul	0	0	0	10
28	dy	0	0	3	25
2	d‬	0	0	0	2
1286	e	362	0	765	159
1	e3	0	0	0	1
1	eEstá	0	0	0	1
57	ea	8	0	45	4
33	eb	1	0	0	32
240	ect	0	0	98	142
68	ecua	0	0	67	1
351	ed	0	0	324	27
3	edn	0	0	0	3
77	ee	0	0	13	64
16	een	0	0	0	16
1	eeps	0	0	0	1
261	el	51	0	187	23
1	elasilvaa	0	1	0	0
17	emb	0	0	0	17
360	en	73	0	259	28
250	ent	8	0	237	5
2	eppoH	0	0	0	2
692	er	73	0	563	56
71	ers	0	0	0	71
236	es	25	0	196	15
167	et	27	0	114	26
5	etwork	0	4	0	1
32	ew	0	0	0	32
2	exandria	0	2	0	0
20	exi	0	0	0	20
8	ez	0	0	0	8
735	f	259	0	408	68
2	fairAndLo	0	2	0	0
2	fairandlo	0	2	0	0
27	fault	0	13	0	14
1	favouriteshow‬	0	1	0	0
43	fe	3	0	0	40
152	fi	38	0	92	22
243	france	0	83	160	0
1080	g	228	0	745	107
1	gUwu	0	0	0	1
89	ge	10	0	70	9
3	ghijk	0	1	0	2
49	go	0	0	0	49
68	gree	0	0	62	6
13	gress	0	2	0	11
16	gro	0	0	0	16
117	gu	0	0	103	14
279	h	85	0	151	43
1	hShan	0	0	0	1
150	ha	48	0	72	30
4	hahr	0	0	0	4
117	he	29	0	62	26
4	hh	0	0	0	4
129	hi	17	0	81	31
2	hj	0	0	0	2
2	hkentTosh	0	2	0	0
142	ho	36	0	80	26
25	hr	0	0	0	25
72	ht	0	0	10	62
19	hu	0	0	1	18
17	hua	0	0	0	17
60	hungary	0	24	36	0
1093	i	211	0	748	134
730	ia	0	0	718	12
38	ib	7	0	26	5
376	ic	72	0	280	24
15	ies	0	0	0	15
4	ighbour	0	4	0	0
2	igni	0	0	0	2
284	il	0	0	149	135
21	ilipp	0	0	0	21
71	im	26	0	32	13
422	in	115	0	257	50
297	ing	0	0	289	8
25	inu	0	0	0	25
79	io	0	0	0	79
39	ions	0	1	0	38
65	iption	0	65	0	0
149	ir	12	0	124	13
105	is	39	0	49	17
1	isanz	0	1	0	0
253	it	30	0	212	11
153	italyprovince	0	53	100	0
74	ite	0	0	15	59
41	iv	10	0	10	21
2	ië	0	0	0	2
113	j	58	0	40	15
85	ja	0	0	78	7
1	jal	0	0	0	1
97	japan	0	19	78	0
1	jdha	0	0	0	1
14	justi	0	0	0	14
468	k	163	0	251	54
38	ka	0	0	6	32
84	key	0	0	65	19
62	ki	21	0	27	14
18	ko	4	0	0	14
1	kuw	0	0	0	1
802	l	227	0	502	73
2	lSo	0	0	0	2
244	la	75	0	128	41
101	land	0	7	0	94
32	lands	0	30	0	2
36	latv	0	1	34	1
2	lcuttaKol	0	2	0	0
7	ldb	0	0	0	7
492	le	34	0	414	44
2	lentRa	0	2	0	0
54	lg	0	0	0	54
283	li	106	0	143	34
170	ll	29	0	134	7
203	lo	48	0	133	22
1	lotusn	0	0	0	1
1	loveforlearning‬	0	1	0	0
60	ls	0	0	4	56
2	lsBruxellesBrus	0	2	0	0
1	lsnitzMuraszo	0	1	0	0
68	lt	2	0	31	35
1	luh	0	0	0	1
1	lva	0	0	0	1
11	lzi	0	0	0	11
1	lè	0	0	0	1
1136	m	309	0	690	137
307	ma	80	0	206	21
1	mans	0	0	0	1
29	mat	0	0	0	29
325	me	63	0	247	15
58	mi	30	0	20	8
5	mkw	0	0	0	5
56	ml	0	0	0	56
2	moc	0	0	0	2
817	n	196	0	545	76
2	nAttr	0	1	0	1
2	nMyths	0	1	0	1
312	na	20	0	273	19
107	nc	5	0	48	54
31	nca	0	0	30	1
2	nceFirenze	0	2	0	0
431	nd	27	0	371	33
211	ne	26	0	162	23
2	neViangchan	0	2	0	0
29	neth	0	0	23	6
2	ngkokK	0	0	0	2
9	ngol	0	0	0	9
2	ngoonYan	0	2	0	0
1	ning‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬	0	1	0	0
8	nito	0	3	0	5
43	nk	0	0	0	43
1	nmyths	0	1	0	0
5	nna	0	0	0	5
2	nnøy	0	0	0	2
101	no	28	0	62	11
88	ns	25	0	1	62
153	nt	29	0	110	14
1	ntyम	0	0	0	1
45	nu	0	0	2	43
1	né	0	0	0	1
996	o	298	0	534	164
35	ob	0	0	1	34
51	obj	0	0	44	7
6	obs	0	0	0	6
72	oc	5	0	6	61
27	off	0	0	0	27
15	okm	0	0	0	15
13	olb	0	0	0	13
1	om‬	0	0	0	1
614	on	68	0	480	66
66	oo	15	0	33	18
175	op	5	0	82	88
551	or	105	0	398	48
113	os	0	0	11	102
99	ot	7	0	37	55
151	ou	23	0	86	42
11	ovak	0	0	0	11
160	ow	1	0	93	66
1395	p	497	0	747	151
2	pAl	0	0	0	2
204	pa	61	0	115	28
189	pe	16	0	146	27
23	pec	0	0	0	23
79	pp	8	0	11	60
2	pqrstuvwx	0	2	0	0
115	pt	8	0	59	48
108	puertorico	0	36	72	0
170	q	78	0	77	15
1	qiy	0	0	0	1
405	r	121	0	229	55
1	rIa6u	0	0	0	1
222	ra	59	0	129	34
2	radeBeogr	0	2	0	0
26	rat	0	0	0	26
17	rbai	0	0	0	17
1	rchResul	0	1	0	0
2	rdibeh	0	0	0	2
575	re	202	0	311	62
3	remberg	0	3	0	0
3	resVaranasiवाराण	0	3	0	0
104	rg	0	0	0	104
4	rhe	0	0	0	4
253	ri	53	0	166	34
26	rie	0	0	0	26
2	rij	0	0	0	2
55	rk	0	0	0	55
1	rlø	0	0	0	1
219	ro	68	0	112	39
25	rp	0	0	0	25
51	rr	6	0	7	38
2	rsi	0	0	0	2
131	rt	12	0	84	35
167	ru	3	0	93	71
3	rvar	0	0	0	3
2	rveJ	0	0	0	2
1	rviceJ	0	0	0	1
158	ry	0	0	125	33
3	ré	0	0	0	3
1	rði	0	0	0	1
2130	s	683	0	1319	128
1	sAga	0	0	0	1
1	sAl	0	0	0	1
3	sChenn	0	0	0	3
2	sPa	0	0	0	2
4	scella	0	0	0	4
7	scl	0	0	0	7
1	scusDimashq	0	1	0	0
25	sd	0	0	0	25
308	se	90	0	202	16
31	sf	0	0	0	31
151	sh	42	0	96	13
114	si	0	0	13	101
108	spain	0	22	86	0
178	ss	32	0	133	13
1	ssaquietmode‬	0	1	0	0
32	sse	0	0	0	32
1	ssjø	0	0	0	1
391	st	95	0	260	36
229	star	0	3	217	9
1	sultcallb	0	1	0	0
1	syco	0	0	0	1
1	szc	0	0	0	1
7	síl	0	0	0	7
1359	t	382	0	869	108
1	tBey	0	0	0	1
1	tBucu	0	0	0	1
212	ta	50	0	136	26
4	tarc	0	0	0	4
1	tchew	0	0	0	1
164	te	17	0	133	14
10	tel	0	0	0	10
28	ten	0	0	0	28
201	ter	0	0	38	163
69	text	0	0	32	37
68	textattr	0	18	50	0
234	th	79	0	132	23
214	ti	26	0	171	17
254	to	64	0	180	10
1	toBo	0	0	0	1
249	tr	0	0	0	249
68	tt	3	0	42	23
53	tu	5	0	40	8
7	tzer	0	0	0	7
1	tसै	0	0	0	1
1054	u	272	0	647	135
2	uBR	0	0	0	2
37	ua	0	0	0	37
30	ub	18	0	0	12
2	ubaiDu	0	0	0	2
67	ue	10	0	0	57
96	ug	0	0	6	90
51	ukrai	0	10	41	0
159	um	18	0	128	13
382	ur	79	0	275	28
2	urinTo	0	0	0	2
188	us	82	0	88	18
154	usa	0	0	153	1
8	utham	0	0	0	8
29	uthk	0	0	0	29
5	uv	0	0	0	5
462	v	143	0	264	55
91	va	0	0	6	85
2	vaGenè	0	0	0	2
186	ve	14	0	161	11
58	venezuela	0	21	37	0
59	view	0	2	54	3
272	w	135	0	108	29
135	wa	26	0	35	74
101	we	11	0	27	63
13	wit	0	0	0	13
32	wn	0	0	0	32
325	world	0	63	262	0
7	ww	0	0	0	7
642	x	180	0	366	96
4	xemb	0	0	0	4
1	xrwxrw	0	0	0	1
44	x१	0	0	0	44
793	y	64	0	641	88
1	ycall	0	0	0	1
38	yers	0	1	0	37
1	yhappychil	0	1	0	0
1	yi	0	0	0	1
38	yn	0	0	0	38
26	yo	0	0	0	26
3	ystemSema	0	3	0	0
26	ywords	0	26	0	0
6	yz	0	0	0	6
2	yzyl	0	0	0	2
348	z	40	0	276	32
26	zim	0	0	25	1
1	zmeg	0	0	0	1
4	zont	0	0	0	4
1	{	0	0	0	1
1	}	0	0	0	1
1	~	0	0	0	1
1	¡	0	0	0	1
2	¢	0	0	0	2
1	£	0	0	0	1
1	¤	0	0	0	1
1	¥	0	0	0	1
1	¦	0	0	0	1
1	§	0	0	0	1
2	¨	0	0	0	2
1	©	0	0	0	1
1	ª	0	0	0	1
2	«	0	0	0	2
1	¬	0	0	0	1
3	®	0	0	0	3
1	¯	0	0	0	1
13	°	0	0	0	13
3	±	0	0	0	3
1	²	0	0	0	1
3	³	0	0	0	3
1	´	0	0	0	1
1	µ	0	0	0	1
1	¶	0	0	0	1
1	·	0	0	0	1
1	¸	0	0	0	1
1	¹	0	0	0	1
1	º	0	0	0	1
1	»	0	0	0	1
1	¼	0	0	0	1
1	½	0	0	0	1
1	¾	0	0	0	1
1	¿	0	0	0	1
1	À	0	0	0	1
2	Á	0	0	0	2
1	Â	0	0	0	1
1	Ã	0	0	0	1
1	Ä	0	0	0	1
5	Å	0	0	0	5
1	Æ	0	0	0	1
1	Ç	0	0	0	1
1	È	0	0	0	1
1	É	0	0	0	1
1	Ê	0	0	0	1
1	Ë	0	0	0	1
1	Ì	0	0	0	1
1	Í	0	0	0	1
1	Î	0	0	0	1
1	Ï	0	0	0	1
7	Ð	0	0	0	7
1	Ñ	0	0	0	1
1	Ò	0	0	0	1
1	Ó	0	0	0	1
1	Ô	0	0	0	1
2	Õ	0	0	0	2
1	Ö	0	0	0	1
16	×	1	0	0	15
3	Ø	0	0	0	3
1	Ù	0	0	0	1
1	Ú	0	0	0	1
1	Û	0	0	0	1
1	Ü	0	0	0	1
1	Ý	0	0	0	1
1	Þ	0	0	0	1
3	ß	0	0	0	3
2	à	0	0	0	2
7	á	0	0	0	7
2	án	0	0	0	2
4	â	0	0	0	4
2	ã	0	0	0	2
2	ä	0	0	0	2
6	å	0	0	0	6
2	æ	0	0	0	2
3	ç	0	0	0	3
2	è	0	0	0	2
14	é	2	0	4	8
1	ê	0	0	0	1
2	ë	0	0	0	2
1	ën	0	0	0	1
1	ì	0	0	0	1
2	í	0	0	0	2
3	ín	0	0	0	3
1	î	0	0	0	1
1	ï	0	0	0	1
1	ð	0	0	0	1
3	ñ	0	0	0	3
1	ò	0	0	0	1
4	ó	0	0	0	4
2	ô	0	0	0	2
1	õ	0	0	0	1
7	ö	0	0	0	7
2	÷	0	0	0	2
13	ø	0	0	1	12
1	ørnø	0	0	0	1
1	ù	0	0	0	1
1	ú	0	0	0	1
1	û	0	0	0	1
5	ü	0	0	0	5
2	ül	0	0	0	2
5	ün	0	0	0	5
1	ürr	0	0	0	1
1	ý	0	0	0	1
1	þ	0	0	0	1
1	ÿ	0	0	0	1
1	Ă	0	0	0	1
2	ă	0	0	0	2
1	ėž	0	0	0	1
1	ī	0	0	0	1
4	ń	0	0	0	4
1	Świętokrzy	0	1	0	0
1	Ş	0	0	0	1
2	ş	0	0	0	2
1	š	0	0	0	1
1	Ţ	0	0	0	1
1	ţ	0	0	0	1
1	ţi	0	0	0	1
1	ť	0	0	0	1
1	́	0	0	0	1
2	Α	0	0	0	2
5	Κ	0	0	0	5
3	Μ	0	0	0	3
2	Χ	0	0	0	2
1	ά	0	0	0	1
2	έρ	0	0	0	2
2	ή	0	0	0	2
2	ί	0	0	0	2
9	α	0	0	0	9
1	αλ	0	0	0	1
1	β	0	0	0	1
1	η	0	0	0	1
2	ηρ	0	0	0	2
6	θ	0	0	0	6
2	κον	0	0	0	2
2	κυ	0	0	0	2
1	λ	0	0	0	1
1	μ	0	0	0	1
1	μάτ	0	0	0	1
2	ν	0	0	0	2
4	ο	0	0	0	4
1	π	0	0	0	1
3	ρ	0	0	0	3
5	ς	0	0	0	5
1	τ	0	0	0	1
1	φ	0	0	0	1
1	ω	0	0	0	1
4	ύ	0	0	0	4
10	А	0	0	0	10
5	Б	0	0	0	5
3	В	0	0	0	3
1	Д	0	0	0	1
2	Е	0	0	0	2
4	И	0	0	0	4
14	К	0	0	0	14
14	М	0	0	0	14
4	Н	0	0	0	4
1	Наль	0	0	0	1
5	О	0	0	0	5
3	П	0	0	0	3
2	Р	0	0	0	2
9	С	0	0	0	9
1	У	0	0	0	1
2	Х	0	0	0	2
6	Ч	0	0	0	6
2	Энге	0	0	0	2
2	Я	0	0	0	2
40	а	0	0	40	0
1	авропол	0	1	0	0
2	ака	0	0	0	2
2	ап	0	0	0	2
11	ар	0	0	0	11
1	артин	0	0	0	1
2	атеринб	0	2	0	0
8	б	0	0	0	8
1	бир	0	0	0	1
13	в	0	0	0	13
4	гада	0	0	0	4
2	ги	0	0	0	2
10	д	0	0	0	10
1	дре	0	0	0	1
30	е	0	0	0	30
1	еле	0	0	0	1
2	елябин	0	0	0	2
1	еральные	0	1	0	0
1	ерепа	0	0	0	1
1	ж	0	0	0	1
3	з	0	0	0	3
1	знецк	0	1	0	0
11	и	0	0	3	8
2	ижневартов	0	2	0	0
2	ирн	0	0	0	2
5	й	0	0	0	5
54	к	0	0	0	54
2	кв	0	0	0	2
4	л	0	0	0	4
1	лаанбаа	0	1	0	0
2	ладивост	0	2	0	0
4	линингра	0	4	0	0
1	ляа	0	0	0	1
12	м	0	0	0	12
1	ме	0	0	0	1
22	н	0	0	11	11
1	надыр	0	0	0	1
8	но	0	0	0	8
48	о	0	0	1	47
1	п	0	0	0	1
10	р	0	0	0	10
6	ра	0	0	0	6
4	рг	0	0	0	4
1	рен	0	0	0	1
3	ри	0	0	0	3
1	ропавл	0	1	0	0
1	рушвет	0	0	0	1
54	с	0	0	54	0
19	т	1	0	2	16
1	тениц	0	0	0	1
2	трах	0	0	0	2
12	у	0	0	0	12
3	ул	0	0	0	3
1	х	0	0	0	1
1	хангел	0	0	0	1
2	ц	0	0	0	2
5	ч	0	0	0	5
4	ы	0	0	0	4
9	ь	0	0	0	9
1	ьма	0	0	0	1
1	я	0	0	0	1
2	ян	0	0	0	2
3	яр	0	0	0	3
3	ё	0	0	0	3
1	ј	0	0	0	1
4	آ	0	0	0	4
1	ئ	0	0	0	1
37	ا	7	0	30	0
1	ارمهربانی	0	1	0	0
14	ب	0	0	0	14
1	بيل	0	0	0	1
2	ت	0	0	0	2
3	ج	0	0	0	3
2	ح	0	0	0	2
2	خ	0	0	0	2
26	د	0	0	20	6
20	ر	0	0	11	9
1	رگ	0	0	0	1
2	ری	0	0	0	2
8	ز	0	0	0	8
3	زا	0	0	0	3
9	س	0	0	2	7
12	ش	0	0	2	10
1	طرا	0	0	0	1
1	ع	0	0	0	1
1	غ	0	0	0	1
1	ف	0	0	0	1
3	ق	0	0	0	3
4	ك	0	0	0	4
11	ل	1	0	0	10
10	م	0	0	4	6
22	ن	0	0	1	21
1	نامة	0	0	0	1
2	نگ	0	0	0	2
18	ه	0	0	6	12
8	و	0	0	1	7
1	وحة	0	0	0	1
2	ومی	0	0	0	2
2	وی	0	0	0	2
6	ي	0	0	0	6
2	يرست	0	0	0	2
1	چ	0	0	0	1
1	ک	0	0	0	1
3	گ	0	0	0	3
6	ی	0	0	0	6
2514	ँ	250	0	1394	870
4	ँकट	0	0	0	4
258	ँदै	4	0	183	71
182	ँस	11	0	0	171
1361	ं	144	0	770	447
27	ंख्	0	0	0	27
221	ंग	22	0	76	123
24	ंध	0	0	0	24
113	ंस	3	0	0	110
2814	ः	0	0	2741	73
2904	अ	2776	0	0	128
37	अका	0	0	0	37
54	अगमव	0	0	0	54
103	अघि	0	0	71	32
30	अङ	0	0	0	30
52	अद	42	0	0	10
108	अध	2	0	0	106
122	अधिक	0	0	0	122
152	अन	116	0	15	21
468	अनु	462	0	0	6
184	अन्	172	0	0	12
180	अन्त	0	0	0	180
198	अप	153	0	0	45
89	अभ	2	0	0	87
169	अभि	166	0	0	3
127	अम	25	0	0	102
56	अम्म	0	0	0	56
153	अर	123	0	0	30
293	अर्	255	0	0	38
170	अल	5	0	0	165
15	अले	0	0	0	15
221	अल्	208	0	0	13
152	अव	133	0	0	19
186	अस	165	0	0	21
78	अह	59	0	0	19
2177	आ	1963	0	0	214
128	आँ	119	0	0	9
289	आइ	244	0	0	45
202	आई	124	0	22	56
1	आगडोऊ	0	0	0	1
53	आधार	37	0	0	16
256	आर	161	0	20	75
39	आल	0	0	0	39
12	आस्	0	0	0	12
1968	इ	946	0	608	414
115	इए	0	0	89	26
132	इक	15	0	5	112
14	इके	0	0	0	14
1	इखि	0	0	0	1
53	इग	13	0	0	40
23	इङ्	0	0	0	23
190	इज	67	0	58	65
169	इट	67	0	38	64
8	इटस	0	0	0	8
20	इडर	0	0	0	20
1	इताक्वाक	0	1	0	0
379	इन	131	0	152	96
2	इनोला	0	2	0	0
432	इन्	356	0	0	76
6	इन्फ	0	0	0	6
58	इप	22	0	0	36
135	इम	46	0	24	65
145	इर	64	0	24	57
211	इरहे	0	3	133	75
170	इल	42	0	57	71
78	इस्र	0	0	0	78
2	इहेइ	0	0	0	2
842	ई	209	0	498	135
27	ईट	0	0	0	27
99	ईन	3	0	0	96
2450	उ	1279	0	716	455
245	उँ	35	0	110	100
24	उक	5	0	0	19
3	उगाभ	0	0	0	3
2	उघक	0	0	0	2
75	उच	2	0	0	73
244	उत्	240	0	0	4
114	उद्	9	0	0	105
155	उन	66	0	56	33
330	उप	317	0	0	13
95	उम	38	0	0	57
103	उर	10	0	0	93
189	उल	0	0	0	189
233	ऊ	73	0	96	64
52	ऋ	0	0	0	52
2102	ए	1719	0	88	295
220	एक	182	0	0	38
396	एका	0	0	346	50
395	एको	0	0	354	41
146	एक्	128	0	0	18
31	एग	0	0	0	31
18	एजेर	0	0	0	18
323	एन	135	0	124	64
2	एफडब्	0	0	0	2
31	एभ	0	0	0	31
203	एम	113	0	30	60
307	एर	0	0	264	43
580	एल	209	0	285	86
2	एलिम	0	0	0	2
2	एलेस्स	0	0	0	2
16	एव	0	0	0	16
282	एस	136	0	86	60
7	एसओ	0	0	0	7
2	एहु	0	0	0	2
50	ऐ	37	0	0	13
4	ऑ	0	0	0	4
923	ओ	802	0	5	116
2	ओउग	0	0	0	2
23	ओए	0	0	0	23
1	ओएसओज	0	0	0	1
25	ओट	0	0	0	25
1	ओनारिमाम्पिआ	0	1	0	0
113	ओस	6	0	0	107
192	औ	33	0	0	159
8344	क	3086	0	3933	1325
5	कअल्	0	0	0	5
46	कक	0	0	0	46
4	कगोभ	0	0	0	4
38	कज	0	0	0	38
6	कजाक	0	0	0	6
6	कथ्	0	0	0	6
17	कदने	0	0	0	17
124	कन	90	0	0	34
3	कनन	0	0	0	3
207	कन्	194	0	0	13
155	कम	112	0	0	43
7	कमेन	0	0	0	7
516	कर	253	0	155	108
404	कर्ता	24	115	265	0
232	कल	90	0	94	48
125	कल्	0	0	0	125
196	कहाँ	0	5	184	7
8713	का	101	0	7471	1141
45	कागज	0	0	0	45
55	काट्	0	0	0	55
16	काठम	0	0	0	16
89	कान	60	0	0	29
129	काम	92	0	0	37
806	कार	270	0	381	155
382	कार्य	235	147	0	0
235	काल	100	0	77	58
948	कि	447	0	295	206
195	किन	137	0	0	58
995	की	31	0	841	123
1111	कु	755	0	120	236
7	कुव	0	0	0	7
1227	के	420	0	524	283
316	कै	0	0	255	61
1	कॉक	0	0	0	1
10154	को	0	0	9324	830
16	कोच	2	0	0	14
14	कोत	0	0	0	14
12	कोफ	0	0	0	12
145	कोर	112	0	0	33
31	कोल	31	0	0	0
775	क्	265	0	189	321
15	क्ज	0	0	0	15
7	क्जेन	0	0	0	7
225	क्त	35	0	115	75
557	क्या	520	20	0	17
